Party,Handle,Tweet,Sentiment
Democrat,RepEspaillat,May is #NationalMilitaryAppreciationMonth &amp; we stand firm and united in our appreciation for the heroes who fight‰ÛÓa‰Û_ https://t.co/GMzNF9wSva,0.8555
Republican,repdonyoung,Thank you @60PlusAssoc for the #GuardianofSeniorsRights award today! https://t.co/CYV33eoSJu,0.7424
Democrat,RepRoKhanna,"175 years ago today, the first Japanese immigrated to the United States. During the month of May we commemorate thi‰Û_ https://t.co/JA5Q3Ri11x",0.4215
Democrat,RepRaskin,"This morning, House Oversight Cmte holds a hearing on program integrity, sustainability, and reforms for #SNAP. Tun‰Û_ https://t.co/VPbkANlscW",0.3818
Republican,RepSmucker,RT @Finnspiration: Big thanks to Noelle Verhelst with @RepSmucker's office. Very supportive of our funding asks for @NIH  &amp; @theNCI as well‰Û_,0.659
Republican,HouseCommerce,"We are now considering H.R. 5240, Enhancing Grid Security through Public-Private Partnerships Act",0.34
Democrat,DonaldNorcross,"Team Norcross is proud to join Palmyra Day! Bonus - @carolmurphyLD7 stopping by to talk about state &amp; local servi‰Û_ https://t.co/N0CRK1yxpd",0.8172
Democrat,DonaldNorcross,"Just announced $1M+ for 7 #SouthJersey fire departments: https://t.co/Wo54IGXLZ4This funding provides our first r‰Û_ https://t.co/wabPrIMv9X",-0.34
Democrat,RepEspaillat,#AffordableHousing is already scarce in #NYC &amp; this latest report by @NYCComptroller Scott Stringer further highlig‰Û_ https://t.co/lC6QPK7854,0
Democrat,RepKihuen,RT @BarackObama: There are few issues more important to the security of the US than the potential spread of nuclear weapons or the potentia‰Û_,0.1513
Republican,RepMikeTurner,"Other people who have jobs don't get to go to work every day and say, ""I'm not going to do my job for weeks until y‰Û_ https://t.co/MLqUy53WIO",0
Democrat,RepTedLieu,"Happy birthday, @GirlScouts! Cheers to building girls of courage, confidence, and character, who have been civicall‰Û_ https://t.co/cd97o0p2R4",0.9273
Democrat,CongressmanRaja,I'm inspired by all those taking to the streets today and I'll keep fighting for  real gun reform in Congress with‰Û_ https://t.co/PPGbhTzSNC,-0.1779
Republican,CongMikeSimpson,RT @FFAWest: Great to see Idaho's @CongMikeSimpson meeting with @IdahoFFA State Officers recently in Boise! https://t.co/3whVKrhbU9,0.6588
Republican,RepGoodlatte,#FOSTA‰Ûªs strong reforms will allow state and local prosecutors to vigorously enforce the law against some of the wo‰Û_ https://t.co/joUJHWYNDL,0.6908
Republican,RepMikeTurner,"RT @FoxNews: .@RepMikeTurner on the @TheDemocrats' memo: ""There's not going to be one sentence that's going to change the fact that @Hillar‰Û_",0.0772
Republican,DrPhilRoe,RT @HouseVetAffairs: Members of the Veterans‰Ûª Affairs committee introduced a bill to review @DeptVetAffairs capital assets. Read more: http‰Û_,0.1779
Democrat,RepTedLieu,"Public schools have a purpose and a role to play not just for individual students, but for communities across the n‰Û_ https://t.co/bOzKYrr9pl",0.1779
Republican,NatResources,"Happy National #SmallBusinessWeek to America's 30 million small businesses, entrepreneurs, and innovators.",0.5719
Republican,RepSteveStivers,RT @wsyx6: #MISSING: Columbus police on the lookout for missing Hilliard girl,-0.296
Democrat,RepTomSuozzi,"Go raibh maith agat (thank you, in Gaelic) to @IAGOVT1 for inviting me to your 23rd Annual St. Patrick's Day Lunche‰Û_ https://t.co/8rNlBMkqHI",0.3182
Democrat,RepMcEachin,Several of @realDonaldTrump's judicial nominees ‰ÛÒ like Stuart Kyle Duncan ‰ÛÒ have a history of attempting to hinder‰Û_ https://t.co/EwC4X7RFrK,0.3612
Democrat,DonaldNorcross,It‰Ûªs National Retirement Planning Week &amp; it's never too soon to take action to better your future. Start planning t‰Û_ https://t.co/KRMXvdbfH1,0.4404
Democrat,RepJoshG,"Great to join neighbors, friends, and students for the 2018 Wyckoff Education Foundation 5K race and family walk! https://t.co/xDhgibxTNV",0.8655
Republican,DrPhilRoe,RT @HouseVetAffairs: Read @DrPhilRoe‰Ûªs statement following the committee‰Ûªs passage of the VA AIR Act: https://t.co/eaQrVszhNx,0
Democrat,RepJimmyPanetta,"From my family to yours, Happy Easter to all who celebrate on the Central Coast! #EasterSunday",0.8268
Democrat,RepTomSuozzi,Yesterday I hosted the Biotech&amp;Life Sciences Roundtable. Panel incl @CSHL @BrookhavenLab @stonybrooku @HofstraU‰Û_ https://t.co/GxmDJLgBnQ,0
Democrat,RepTomSuozzi,Last night I attended the inauguration of Huntington‰Ûªs newest elected officials. Best of luck to @ChadLupinacci and‰Û_ https://t.co/y5e8SJ4svk,0.802
Democrat,RepBarragan,#DeportedVet Hector Barajas is finally coming home. No one who served our country should be deported. Join me in‰Û_ https://t.co/Xz1fNgaXID,0
Republican,RepMcClintock,Thanks to @SenFeinstein for restoring bipartisanship to #tahoesummit and support for fire prevention. https://t.co/JVZA6cIyk4,0.6597
Republican,MarioDB,RT @USAIDMarkGreen: Met w/ a group of courageous Cuban pro-democracy advocates today to stress our continued commitment to the advancement‰Û_,0.4939
Democrat,RepDarrenSoto,RT @AllSaints_FL: Zhihan (John)'s art received awards at this year's state competitions. We just found out he's won the Congressional Distr‰Û_,0.7717
Democrat,RepJimmyPanetta,"As an American, a veteran, and a Member of the Armed Services Committee, I am very disappointed in this announcemen‰Û_ https://t.co/kc00ZHI5Ns",-0.5256
Democrat,RepOHalleran,Today the House voted unanimously to pass my bill with Rep. Karen Handel to increase accountability and transparenc‰Û_ https://t.co/8gBnnKotNl,0.3182
Democrat,RepOHalleran,RT @CoconinoNF: Smoke will be visible in Flagstaff &amp; surrounding areas from 2 prescribed burns this morning: Lake Mary and Munds Park. Smok‰Û_,0
Republican,RepTomGraves,Great to speak at the #MurrayCounty Chamber of Commerce Annual Luncheon yesterday. Special thanks to State Rep. Joh‰Û_ https://t.co/xi2EjIGV8R,0.8658
Republican,RepMcClintock,10 BILLION gallons of water released during drought to nudge a handful of steelhead trout toward the ocean #CADrought http://t.co/KgzNQyvP87,0
Republican,RepDianeBlack,#TBT to admiring submissions from the 2016 #CongressionalArtCompetition. Don‰Ûªt forget the deadline to submit artwor‰Û_ https://t.co/qX2chJWdZV,0.1779
Republican,FinancialCmte,"RT @RepBlainePress: My statement on Senate passage of S. 2155, the Economic Growth, Regulatory Relief and Consumer Protection Act. ‰Âà•üè https‰Û_",0.6908
Democrat,RepJoshG,"RT @SpartaTAP: Congressman Josh Gottheimer Joins Sussex and Warren County Law Enforcement Roundtable https://t.co/ahMrLG9Qfc https://t.co/‰Û_",0
Republican,FinancialCmte,"Chairman @RepHensarling: After 8 years of failed economic policies that led to the slowest, weakest recovery in the‰Û_ https://t.co/HHqO1ubWmp",-0.765
Republican,NatResources,RT @Interior: National parks are vital to local economies. New report finds that national park visitation added $35.8 billion to the nation‰Û_,0.296
Democrat,RepMcEachin,Congressional Republicans and the Trump Administration must realize that now is the time for progress ‰ÛÒ not rollbacks. #EarthDay,0.4215
Republican,RepDianeBlack,"New Year, New #TaxCode ‰ Õ Not only will the #TaxCutsandJobsAct protect American workers &amp; stop jobs from moving over‰Û_ https://t.co/yKNjrYQ87a",0.1027
Republican,HouseCommerce,"#SubDCCP held a hearing today on protecting consumers from robocalls, caller ID spoofing, and telemarketing scams &gt;‰Û_ https://t.co/cpj0w873yM",-0.5859
Republican,RepMcClintock,Secession is ultimate rejection of America and rule of law. There are no American heroes in the Confederacy or its modern manifestations.,-0.34
Republican,NatResources,.@CongMikeSimpson &amp; @RepSchrader: Our National Park Restoration Act to shrink the maintenance backlog shows‰Û_ https://t.co/ZVIKRNG4oS,0
Republican,RepTomGraves,"Billy Graham inspired hope, gave comfort in moments of tragedy &amp; was an example to us all. He truly made the world a better place.",0.8402
Democrat,RepJayapal,"RT @cruickshank: The great @RepJayapal writes an excellent op-ed on homelessness, housing, and head tax: ""We might not need the head tax if‰Û_",0.8316
Democrat,RepTedLieu,"RT @LGBTEqCaucus: .@realDonaldTrump's bigoted and disgusting #transban flies in the face of science, history, and basic reason.  Trans troo‰Û_",-0.5267
Republican,SteveKingIA,RT @antonia_okafor: Are you kidding me? You told me that as a black woman I am better off aborting my baby than carrying it to full term. Y‰Û_,0.5106
Democrat,RepJimmyPanetta,"I held a roundtable discussion w/students, school officials &amp; local law enforcement about gun violence &amp; school saf‰Û_ https://t.co/xc3ljY4Moe",-0.7579
Republican,RepDianeBlack,"9.4 million businesses in America are owned by women. Women, too, are the faces of tax reform. Our plan helps every‰Û_ https://t.co/vIQTNOJkaI",0.3818
Republican,RepMcClintock,"Given unprecedented debt nation owes, rising interest cost could quickly spiral out of control Default Prevention Act http://t.co/3L0XZJFWZI",0.128
Democrat,RepBRochester,"The ERA isn't just about equal pay for equal work, it's so much more than that. It's about the equality of opportun‰Û_ https://t.co/SBZYpYi7yI",-0.1027
Democrat,RepJackyRosen,Scrubbing information about breast cancer from https://t.co/fnx0faCIeP shows just how little this administration ca‰Û_ https://t.co/0YPRRefeHX,-0.6597
Republican,RepMikeTurner,I secured $182 million for an expansion project at @WrightPattAFB in #FY19NDAA. #READ about how this will help‰Û_ https://t.co/XnM9PNLpvA,0.4019
Republican,JudgeTedPoe,Deputy Constable Christopher Gains is of the rare breed of the American Lawman that always stands ready to protect‰Û_ https://t.co/psOgYCXHKz,0.5994
Democrat,RepKihuen,"Saddened to hear about the passing of former First Lady Barbara Bush. She was a woman of strength, character and cl‰Û_ https://t.co/2UMcjLbl13",-0.0516
Democrat,RepRaskin,RT @FacesOfEE: Huge thank you to @repraskin for meeting w/ @pearlcert @FLC_GreenTeam to discuss how #energyefficiency creates thousands of‰Û_,0.7096
Republican,RepMimiWalters,RT @NFIB: Reports of improved earnings reached highest levels in the 45-year history of @NFIB's Optimism Index. Read more here: https://t.c‰Û_,0.7906
Republican,RepFredUpton,@JohnDingell Thank you for the kind wishes! Hope to see you soon my friend. #GoBlue,0.9168
Republican,Robert_Aderholt,It was also an honor to share the stage with General David Petraeus. https://t.co/SJhNT4KBBa,0.6597
Republican,CongMikeSimpson,"(2/2)Now that President Trump has announced the United States‰Ûª withdrawal from the deal, I believe we need to work‰Û_ https://t.co/NXamCYkf8V",0.4404
Democrat,RepKihuen,"This week is National Park Week, but @realDonaldTrump &amp; @EPA Administrator Pruitt must have missed the memo. Instea‰Û_ https://t.co/ZhNir4wlWM",-0.4215
Republican,RepBillJohnson,RT @guycoviello: Bill Johnson and Tim Ryan give lesson on how Congress can work across party lines #campravenna #mahoningvalley @hughhewitt‰Û_,0.4019
Democrat,RepKihuen,Enjoyed discussing higher education accessibility &amp; affordability at @HACUNews 23rd Annual National Capitol Forum o‰Û_ https://t.co/YUCQotAVDN,0.5106
Democrat,RepCarbajal,Happy to announce the Gun Violence Restraining Order Act has reached 100 bipartisan co-sponsors! The momentum behin‰Û_ https://t.co/FYPpEfNIEI,-0.4003
Democrat,RepRoKhanna,RT @Nextgov: Bill from @RepRoKhanna and @RepRatcliffe would set 2-year deadline for agencies to get digital: https://t.co/GJyb39N4Gm https:‰Û_,0
Republican,FinancialCmte,Chairman @RepHensarling demands @FHFA Director Watt explain GSE payments ‰ Õ https://t.co/gYp0K2TMqV,0
Republican,RepKayGranger,"Over his lifetime, Rev. Graham met presidents and world leaders, but he never lost the common touch. To his family‰Û_ https://t.co/JmQeITuAeR",0.3491
Democrat,RepOHalleran,"Tomorrow, I will be hosting open office hours at my Flagstaff office. View the details below to make an appointment: https://t.co/lYpNm7fsRX",0
Republican,RulesReps,The hearing has started. Watch LIVE here: https://t.co/2sgXqYA4Dv,0
Democrat,RepCharlieCrist,' @RidePSTA is offering free rides for #EarthDay - save some $ and help the planet! https://t.co/fuJT7FFm5P,0.8588
Democrat,RepCarbajal,"Here on the Central Coast, we‰Ûªre lucky to live near the scenic and pristine Channel Islands National Park! I‰Ûªm cele‰Û_ https://t.co/nUsBwDS78d",0.4753
Republican,RepMimiWalters,The growing opioid epidemic continues to claim thousands of lives in California.  I spoke on the House floor this e‰Û_ https://t.co/ereqDyZbHh,0.1779
Democrat,RepEspaillat,@RepEspaillat joins community leaders to announce federal funding for local #weatherization assistance programs to‰Û_ https://t.co/8cy0heyL7g,0
Republican,RepMikeTurner,".@GDRTA has received a $2,325,000 grant from @USDOT for new buses. I cosponsored and spoke on @HouseFloor in suppor‰Û_ https://t.co/IbJRY3xbIS",0.3612
Democrat,RepKihuen,Had a productive meeting w/ the @maketheroadnv team to discuss important issues affecting our community: raising th‰Û_ https://t.co/1udIiLRYSe,0.2023
Republican,RepMikeTurner,.@nikiinthehouse &amp; I are not certain that @DeptofDefense's service branches are adequately identifying the source a‰Û_ https://t.co/mlYM9yrV7h,-0.2057
Republican,HouseCommerce,#FullCmte Chairman @repgregwalden and #SubDCCP Chairman @boblatta issue the following statement on the Senate confi‰Û_ https://t.co/wDqK50XiW8,0
Republican,CongMikeSimpson,This is a comprehensive and responsible package that contains many important provisions for Idaho and Western State‰Û_ https://t.co/JrInydbUxM,0.6249
Democrat,RepBRochester,"As a cosponsor of the Paycheck Fairness Act, I will continue to fight for #equalpay for equal work on behalf of all‰Û_ https://t.co/gI5O5tAKlv",-0.3818
Democrat,RepJackyRosen,Want to stay up to date on how I'm fighting for #NV03? Sign up for my newsletter by following this link&gt;&gt;‰Û_ https://t.co/pEJf8dNAoF,-0.296
Democrat,RepEspaillat,Joining tenants Lenox Terrace to fight against luxury development. We need to preserve the spirit and culture of Ha‰Û_ https://t.co/8FhFNDJQtr,-0.2263
Democrat,RepPeteAguilar,"#Dreamers grew up in this county, and we deserve a chance to vote on bipartisan legislation that will protect them‰Û_ https://t.co/0FDqu99OId",0.5574
Republican,RepFredUpton,"In March, Congress passed &amp; the president later signed into law, the STOP School Violence Act of 2018 &amp; the Securin‰Û_ https://t.co/n8M6GaB9NX",-0.7925
Republican,repdonyoung,I'll be going live on the Rick Rydell Keni Show in a few moments. Plz join in -- https://t.co/W56DBv2dAe https://t.co/gFbH32dx6U,0.3612
Republican,CongMikeSimpson,"RT @AmyRobertsOIA: ""This is probably the most important bill about the Forest Service in the last 50 years,"" said Rep. Mike Simpson, R-Idah‰Û_",0.2716
Democrat,RepOHalleran,"RT @aafb: ""In 2016, AZ considered a categorical eligibility proposal similar to the one in this bill. Analysis by @DES &amp; @aafb found that i‰Û_",0
Democrat,RepOHalleran,"My colleague from California believes cutting Essential Air Service (EAS) would be the ""kindest and easiest cut Con‰Û_ https://t.co/McDc9YON1c",0.0516
Republican,RepTomGraves,"This week, the Department of Treasury released new withholding tables following enactment of the Tax Cuts and Jobs‰Û_ https://t.co/WOKSoYAUrt",-0.1027
Republican,RepGoodlatte,@HouseJudiciary @GOPoversight We look forward to reviewing the information to better understand decisions made by D‰Û_ https://t.co/M5Ca8p2bjC,0.4404
