Id,Party,Handle,Tweet,Sentiment,Category,Length
1655,Republican,RepBillShuster,House to Vote on Late-Term Abortion Ban Next Week → https://t.co/CmcKHPiy76,-0.5574,Abortion,75
1656,Republican,RepBillShuster,RT @Transport: #TCOT @FreedomWorks @ceidotorg @taxpayers @AFPhq support the #21AIRRact &amp; reforming our air traffic control system https://t…,0.4019,GunControl,144
1657,Republican,RepBillShuster,Federal immigration laws are not optional. I proudly voted in favor of #KatesLaw and #NoSanctuaryForCriminalsAct to… https://t.co/vlCKhennAi,-0.0577,Immigration,140
1658,Republican,DarrellIssa,"RT @FoxNews: .@DarrellIssa on the FISA memo: ""I think there's no choice but for the committee to release this document."" https://t.co/Mb1tO…",-0.1531,Abortion,140
1659,Republican,DarrellIssa,"Even as partisan divide on immigration at times seems tougher than ever, it’s been incredible to see lawmakers from… https://t.co/dEpOjM0iOq",0.1779,Immigration,140
1660,Republican,GOPoversight,RT @RepMarkWalker: Great to highlight the importance of criminal justice reform in the opening statement for our @GOPoversight hearing. We…,0.8402,Incarceration,139
1661,Republican,GOPoversight,.@TGowdySC: We are a nation of second chances. We love redemption stories. It would be nice if our criminal justice… https://t.co/MkTmUt3JEg,0.6597,Incarceration,140
1662,Republican,GOPoversight,".@TGowdySC: A criminal justice system that is both fair and perceived as fair, that is both respected and worthy of… https://t.co/KFTxap2dcv",0.8625,Incarceration,140
1663,Republican,VernBuchanan,"Horrific shooting at Florida high school has now claimed at least 17 lives, according to authorities. Truly heartbreaking.",-0.6705,GunControl,122
1664,Republican,VernBuchanan,Grateful for quick response by law enforcement to shooting at Florida high school. My thoughts are with the victims and their families.,0.1779,GunControl,135
1665,Republican,VernBuchanan,Heart goes out to victims of NYC terror attack. Must toughen vetting procedures and shift to merit-based immigration system to protect U.S.,-0.7269,Immigration,139
1666,Republican,VernBuchanan,Flags are at half-staff in Florida as we recognize the victims of the Pulse nightclub shooting in Orlando one year… https://t.co/aYj6TyDzrO,-0.3182,GunControl,139
1667,Republican,RepPeteOlson,"Great meeting with Mark Foltz, owner of Bugabug Pest Control in Rosenberg on his DC visit today! We discussed the F… https://t.co/ufYxbUOPB8",0.6588,GunControl,140
1668,Republican,PeterRoskam,Heart disease is a serious illness that can happen at any age. You're in control of your health - this Valentine's… https://t.co/xhwbFb13N1,-0.4588,GunControl,139
1669,Republican,PeterRoskam,"The motives behind the tragic shooting today remain a mystery, but one thing is certain–the loss of innocent life a… https://t.co/kBDrUDo4Yc",-0.2144,GunControl,140
1670,Republican,RepJoeBarton,Great to visit the Arlington Municipal Airport earlier today and tour the control tower. #tx06 https://t.co/vU2VuVpGww,0.6249,GunControl,118
1671,Republican,RepJoeBarton,RT @realDonaldTrump: Join me live as we recognize the first responders to the June 14th shooting involving @SteveScalise. #TeamScalise http…,0.296,GunControl,140
1672,Republican,RepJoeBarton,RT @RepKevinBrady: The choice is clear ➡️ stand with @POTUS or stand with #Obamacare. I stand with @realDonaldTrump 🇺🇸,0.3818,Abortion,118
1673,Republican,RepLynnJenkins,While I feel strongly that a permanent solution here would be a far better choice for the lifeblood of Kansas commu… https://t.co/nWcTNEeD0q,0.743,Abortion,140
1674,Republican,RepMikeCoffman,"In shooting after shooting, these dangerous and evil people have made their intention for violence clear beforehand… https://t.co/Knhn7OGM2O",-0.875,GunControl,140
1675,Republican,RepMikeCoffman,"While the Washington, D.C. gun control crowd wants to take guns from law-abiding citizens and criminals alike, smar… https://t.co/xOdgb91h8D",-0.7269,GunControl,140
1676,Republican,RepMikeCoffman,The shooting at the Waffle House this weekend has made clear the need for red flag laws in this country.,0.3818,GunControl,104
1677,Republican,RepMikeCoffman,"Proud to have voted 'Yes' on #HR4203 today. This bill, if enacted, will increase by 5 years the prison term for per… https://t.co/TQzNCCJtjC",0.2732,Incarceration,140
1678,Republican,RepMikeCoffman,"#HappeningNow: Rep. Coffman addresses @RHSExcellence students-- issues being discussed include gun control, net neu… https://t.co/xacjvzM8Xa",-0.34,GunControl,140
1679,Republican,DanaRohrabacher,It is safer to have good guys in our schools with guns than not.  Gun free zones don't work. This School Resource O… https://t.co/I9eOvOPBDs,0.6167,GunControl,140
1680,Republican,DanaRohrabacher,"There's no shortage of lawyers in California, which demonstrates how illegal immigration takes American jobs. #CA48… https://t.co/KllrQDdQ7S",-0.7783,Immigration,140
1681,Republican,DanaRohrabacher,"@JeredElmore @que_divertido my district offices service seniors, vets,&amp;many more. The organized disruption of that office is a criminal act",-0.7322,Incarceration,143
1682,Republican,DanaRohrabacher,@mrmagee so how many Prez Obama’s EO did I  Condemn as he sought to flood our country  with Muslims &amp; illegals,-0.3818,Immigration,114
1683,Republican,DanaRohrabacher,@marqgrossman I am author of legislation giving priority 4 immigration or refugee status to Middle East Christians targeted for Genocide,0.34,Immigration,136
1684,Republican,DanaRohrabacher,@_Beeeeebo I authored legislation giving priority status 4 immigration or refugee status to Middle East  Christians targeted for Genocide,0.34,Immigration,137
1685,Republican,DanaRohrabacher,@jpswatz opposing amnesty &amp;undermining efforts to control border has now resulted in large number of people here who R not loyal to USA,-0.308,GunControl,139
1686,Republican,DanaRohrabacher,"@niosha @TheFix @indivisible_oc it’s blatant.if U disagree then you Should oppose ID necessary 4 licenses,4 vet benefits, 4 gun purchase ect",-0.34,GunControl,140
1687,Republican,DanaRohrabacher,@hi_its_kari @IndivisibleCA48 Y R U unaware Of my leadership role in opposing amnesty which would increase of flood of illegals into USA,0.128,Immigration,136
1688,Republican,DanaRohrabacher,@hi_its_kari @dombek13 OK ignore question about forcing those opposed to pay for abortions. R minority abortions more likely if gov pays?,0.0085,Abortion,137
1689,Republican,DanaRohrabacher,@dombek13 do U believe those who believe abortion is taking life of baby should be forced to pay for abortions?,-0.5267,Abortion,111
1690,Republican,RepHensarling,"Praying for all of the victims involved in the tragic shooting in Parkland, Florida today.",-0.4215,GunControl,90
1691,Republican,RepHensarling,A government shutdown rests on the shoulders of @SenateDems and @SenSchumer. They made the choice to put party poli… https://t.co/QAN93YjfAg,0.4019,Abortion,140
1692,Republican,RepHensarling,"RT @FoxNews: .@RepHensarling: ""We want to negotiate in good faith, but we're not going to negotiate with a gun to our head, and we're not g…",-0.0258,GunControl,140
1693,Republican,RepHensarling,.@POTUS made the right choice to stand for religious liberty. RT if you believe people can freely exercise religiou… https://t.co/BBWlMeqPKE,0.743,Abortion,140
1694,Republican,RepPeteKing,"Mike Pompeo is an outstanding choice for Secretary of State. Experienced, dedicated and a true patriot. Good luck Mike!!",0.9458,Abortion,120
1695,Republican,RepPeteKing,Gerry Hart is great choice for Suffolk County Police Commissioner. Has done terrific job on LI for FBI. Look forwar… https://t.co/JnriQshPmK,0.802,Abortion,140
1696,Republican,RepPeteKing,Congrats to Pat Ryder on appointment as Nassau County Police Commissioner. A real professional. Great choice by Nas… https://t.co/9H96CSDC9A,0.8176,Abortion,140
1697,Republican,RepPeteKing,"Great choice by @LauraCurran2017 selecting Helena Williams as Chief Deputy County Executive. Totally professional,… https://t.co/eNHZcRjrjx",0.6249,Abortion,139
1698,Republican,RepPeteKing,"RT @HouseHomeland: LIVE: @RepPeteKing chairs a hearing on the threat posed by transnational criminal organizations like MS-13.
WATCH: https…",-0.6486,Incarceration,140
1699,Republican,Jim_Jordan,"RT @FoxNews: .@Jim_Jordan: ""The American people didn't elect Democrats to control the United States Congress. They elected Republicans."" ht…",0.4215,GunControl,140
1700,Republican,Jim_Jordan,"RT @CR: ==&gt; @freedomcaucus co-founder @Jim_Jordan tells @NateMaddenCRTV: ""There had better be"" a push for a stronger immigration bill. Read…",0.6705,Immigration,143
1701,Republican,Jim_Jordan,RT @ohiolife: Such a pleasure to be able to host a wonderful pro-life Ohio reception with these great congressmen! #WhyWeMarch https://t.co…,0.9151,Abortion,140
1702,Republican,Jim_Jordan,Congratulations to @KayColesJames. An outstanding leadership choice by @Heritage. https://t.co/YMXjg5YwO4,0.836,Abortion,105
1703,Republican,Jim_Jordan,"#exim bank is scandal-plagued institution, needs reform. Scott Garrett is wise choice 2 lead. Glad Senate starts confirmation process 2day.",0.7269,Abortion,139
1704,Republican,JudgeCarter,"ICYMI: I'm proud to join my colleagues in cosponsoring landmark immigration legislation, the Securing Americas Futu… https://t.co/5YxWHp05Lq",0.7845,Immigration,140
1705,Republican,JudgeCarter,"Reports of criminal activity, mistreatment of our veterans, &amp; serious abuses of power at the Central TX VA have com… https://t.co/PbwpkLkujm",-0.6208,Incarceration,144
1706,Republican,ToddRokita,"A ‘zero tolerance’ policy on immigration is exactly what this country needs. Thank you, President @RealDonaldTrump,… https://t.co/U2huX3H7Ub",0.3612,Immigration,140
1707,Republican,ToddRokita,I applaud @POTUS's decision to ask about citizenship for the 2020 census. It is common sense to have a meticulous c… https://t.co/x10cKNZx0I,0.4588,Immigration,140
1708,Republican,ToddRokita,"It doesn't defund sanctuary cities, it doesn't defund abortion provider Planned Parenthood, and it fails to fund an effective wall.",0.0772,Abortion,131
1709,Republican,ToddRokita,RT @DesJarlaisTN04: I'm an original co-sponsor of @ToddRokita's SLAP Act to prosecute sanctuary city officials who aid and abet criminal al…,-0.3542,Incarceration,140
1710,Republican,ToddRokita,"RT @FoxNews: .@ToddRokita: ""The days of putting illegal criminal aliens ahead of the interests of their own constituency, I don't know wher…",-0.7184,Incarceration,140
1711,Republican,ToddRokita,The @realDonaldTrump Administration is taking illegal immigration seriously. It’s about damn time we had an Adminis… https://t.co/MDBvuVFeRR,-0.7906,Immigration,140
1712,Republican,ToddRokita,"This news should make all Americans angry. A twice-deported illegal immigrant is suspected of killing 2 Hoosiers, i… https://t.co/SUZNnF7d1D",-0.9217,Immigration,140
1713,Republican,RepErikPaulsen,Chatted with @Fox9 about some bipartisan gun violence legislation I'm working on: https://t.co/BKzjtAoO0f,-0.7579,GunControl,105
1714,Republican,RepErikPaulsen,"RT @MPRnews: President Donald Trump has extended immigration protections for Liberians living in the United States, but only for a year htt…",0.2263,Immigration,140
1715,Republican,RepErikPaulsen,"Tax reform, trade, fixing our broken immigration system and more were on the agenda last week at the… https://t.co/r5nLPulM4i",-0.4767,Immigration,125
1716,Republican,EdWorkforce,"RT @RepRonEstes: This week is National School Choice Week, a celebration of allowing students the opportunity to flourish. Every student is…",0.4215,Abortion,140
1717,Republican,virginiafoxx,Please join me in praying for those injured in the shooting at @thehillbaseball practice this morning.,0.5106,GunControl,102
1718,Republican,LamarSmithTX21,"The time is now. The Securing America’s Future Act bolsters enforcement of existing immigration law, makes importan… https://t.co/3bFJnOud94",0.3182,Immigration,140
1719,Republican,LamarSmithTX21,The Securing America's Future Act prevents future illegal immigration via interior enforcement #EVerify https://t.co/detxJMw2G3,-0.25,Immigration,127
1720,Republican,LamarSmithTX21,"RT @HouseJudiciary: Under the Securing America's Future Act, America would get an immigration system that actually protects our communities…",0.5574,Immigration,140
1721,Republican,LamarSmithTX21,"RT @HouseJudiciary: We must secure the border, end the visa lottery, move to a merit based immigration system, and end chain migration. #SO…",0.6369,Immigration,140
1722,Republican,LamarSmithTX21,About to join @FoxNews’ @ANHQDC  to talk immigration - tune in now https://t.co/a1xuPxKpAe,0.296,Immigration,90
1723,Republican,LamarSmithTX21,I am disappointed in the administration’s immigration proposal... This proposal grants amnesty today and delays leg… https://t.co/5swxBoMFPF,-0.296,Immigration,140
