Key,Party,Handle,Tweet,Sentiment,Category
1744,Republican,HouseHomeland,"RT @FoxNews: .@RepMcCaul on migrants taking advantage of asylum status: ""They know that and they exploit that, and that's why they're there…",0.1531,Immigration
1745,Republican,HouseHomeland,"RT @RepMcCaul: While this is a positive step, Congress must act to fix our broken immigration system. That is why earlier this year I intro…",0.128,Immigration
1746,Republican,HouseHomeland,RT @SecNielsen: With @POTUS and Attorney General Sessions talking about jurisdictions that do not work with us to remove criminal aliens. T…,-0.5267,Incarceration
1747,Republican,HouseHomeland,"RT @HouseJudiciary: Under the Securing America's Future Act, America would get an immigration system that actually protects our communities…",0.5574,Immigration
1748,Republican,HouseHomeland,"RT @RepClayHiggins: We must enforce our immigration laws, crackdown on sanctuary cities, and combat illegal immigration. That means more bo…",-0.7184,Immigration
1749,Republican,HouseHomeland,"RT @WhiteHouse: ""Tonight, I am calling on Congress to finally close the deadly loopholes that have allowed MS-13, and other criminal gangs,…",-0.5267,Incarceration
1750,Republican,HouseHomeland,".@RepMcCaul on immigration ahead of tonight's #SOTU: “[House Republicans] want to fix DACA, but we want the securit… https://t.co/IThE8jASUB",0.1531,Immigration
1751,Republican,RepLouBarletta,RT @AP: BREAKING: Federal appeals court upholds bulk of Texas immigration crackdown on 'sanctuary cities' backed by Trump administration.,0.0258,Immigration
1752,Republican,RepLouBarletta,Mike Pompeo is an exceptional choice for Sec. of State. Director Pompeo is a good friend of mine and has the first… https://t.co/yowFJ0QZNY,0.7269,Abortion
1753,Republican,RepLouBarletta,By reducing chain migration to just immediate family members we will help to reclaim the integrity of America's immigration law!,0.68,Immigration
1754,Republican,RepLouBarletta,"Immigration should be based on merit, right? 

#DACA discussions must continue to help American citizens and legal immigrants alike!",0.7424,Immigration
1755,Republican,RepLouBarletta,RT @WhiteHouse: Merit-based immigration reform will benefit American workers and relieve the strain imposed by our current system on Federa…,0.6124,Immigration
1756,Republican,RepLouBarletta,"Why is it so controversial to Democrats when someone says immigration should be based on merit? 

Oh well. I'll jus… https://t.co/NVktoDyCim",0.3682,Immigration
1757,Republican,RepLouBarletta,Immigration should be based on merit. #MAGA,0.4215,Immigration
1758,Republican,RepLouBarletta,"Why would we pass something that makes illegal immigration worse? 

I thought the goal is to find a solution.… https://t.co/XdRN4QWEZC",-0.7717,Immigration
1759,Republican,RepLouBarletta,RT @FLGovScott: Just spoke with @POTUS about shooting at Marjory Stoneman Douglas High School. My thoughts and prayers are with the student…,0.0,GunControl
1760,Republican,RepLouBarletta,Why are Senate Dems torpedoing illegal immigration enforcement for #DACA discussions? They refused to even bring up… https://t.co/ZkTZAd00Qx,-0.7003,Immigration
1761,Republican,RepLouBarletta,Security of American workers and security of American citizens holds priority. A well run legal immigration system… https://t.co/XKXHJbvBgN,0.7506,Immigration
1762,Republican,RepLouBarletta,"To uphold the integrity of the legal immigration system, American citizens must have confidence the government has… https://t.co/xOrd4S8fN2",0.7506,Immigration
1763,Republican,RepHultgren,RT @TLHumanRights: WATCH LIVE: Advancing Human Rights through International Prison Reform ↓ https://t.co/xIcTrvu93T,-0.5106,Incarceration
1764,Republican,RepHultgren,RT @JusticeReform: “What gives you hope? What can we do as Members of Congress to advance prison reform?” @RepHultgren Co-Chair of @TLHuman…,-0.1926,Incarceration
1765,Republican,RepHultgren,RT @JusticeReform: Kicking off the @TLHumanRights hearing on International Prison Reform @RepHultgren mentions his special relationship wit…,-0.1531,Incarceration
1766,Republican,RepHultgren,I strongly disagree with President Trump’s reported choice of words. Please click to read my full statement and bac… https://t.co/OTefNgYwmn,0.2023,Abortion
1767,Republican,RepHartzler,"Praying for the #SCOTUS argument of @NIFLA, pro-life pregnancy centers being forced to advertise for the abortion i… https://t.co/SSqxxhGyej",-0.4588,Abortion
1768,Republican,TGowdySC,"I realize none of this makes for gripping headlines about out of control inquiries, heated exchanges, subplots to u… https://t.co/zqhi0G2LMp",0.0,GunControl
1769,Republican,TGowdySC,RT @GOPoversight: .@TGowdySC: We are a nation of second chances. We love redemption stories. It would be nice if our criminal justice syste…,0.8316,Incarceration
1770,Republican,TGowdySC,RT @DanaPerino: Coming up on The @dailybriefing w/Dana Perino: Rep @TGowdySC on #LasVegas shooting and @POTUS visit to first responders. Wa…,0.0,GunControl
1771,Republican,TGowdySC,RT @dcexaminer: Trey Gowdy demands opioid strategy from Office of National Drug Control Policy https://t.co/ljFurw1yXx https://t.co/Qe3FmKV…,0.0,GunControl
1772,Republican,TGowdySC,"RT @AmericaNewsroom: ""All things criminal or quasi-criminal: that is the Special Counsel. That is not Congress."" - @TGowdySC",-0.1779,Incarceration
1773,Republican,TGowdySC,RT @AC360: Gowdy: Leaking of classified information or information that was acquired through another crime is a criminal matter https://t.c…,-0.7783,Incarceration
1774,Republican,RepMoBrooks,Had a great time joining the N. AL Radio Control Assc. for a flight demonstration &amp; discussion on the impact of… https://t.co/HulVwLA4l7,0.6705,GunControl
1775,Republican,RepMoBrooks,Any deal struck on immigration by @realDonaldTrump and congressional leaders must prioritize the interests of strug… https://t.co/8ybf3EA1r2,0.0,Immigration
1776,Republican,RepMoBrooks,"Today’s House passage of H.R. 38, the Concealed Carry Reciprocity Act, is a win both for gun owners everywhere and… https://t.co/3sJnGNt9ox",0.34,GunControl
1777,Republican,RepJimRenacci,Joined an informal meeting with Jared Kushner and Grover Norquist to discuss efforts to advance Prison Reform regul… https://t.co/0yoDSUIlT2,-0.5106,Incarceration
1778,Republican,RepJimRenacci,"Voting is now open for our annual Congressional Art Competition's ""People's Choice Award."" Vote here:… https://t.co/vGkZMBnH0q",0.0,Abortion
1779,Republican,RepJimRenacci,Lowering the tax rate on individuals and businesses is giving Americans the choice to spend their money instead of… https://t.co/9AvV5UjuhH,0.1027,Abortion
1780,Republican,RepJimRenacci,"As always, starting my week with D's &amp; R's over coffee to find common ground on gun control-- hoping we can bring b… https://t.co/IQq2JmTzvi",0.1027,GunControl
1781,Republican,RepStevePearce,#HappeningNow: Attending the @FinancialCmte Subcommittee hearing on the Housing Choice Voucher Program. Tune in her… https://t.co/Mbdrs8h4oW,0.0,Abortion
1782,Republican,RepStevePearce,"Today, the House passed the Mortgage Choice Act to change a @CFPB rule to help more low &amp; middle-income people acro… https://t.co/kjHOuPXWSz",0.079,Abortion
1783,Republican,RepStevePearce,We are so close to fixing the nation’s broken immigration system. I’m confident we can find a common-ground solutio… https://t.co/ZbGuY6jlTr,0.0258,Immigration
1784,Republican,RepStevePearce,"No longer should hospitals &amp; abortion providers be able to consider a heart-beating, living child as worthless. All… https://t.co/NmIi8Z00D8",-0.6249,Abortion
1785,Republican,RepKristiNoem,"BREAKING&gt;&gt; A @USGAO study I requested found that over the course of 3 yrs, abortion advocates received $1.6 BILLION… https://t.co/GHANufCUAw",0.0,Abortion
1786,Republican,RepChuck,"I pray for the families &amp; friends affected by the senseless shooting this morning at the Waffle House in Antioch, T… https://t.co/ielSLTTtxd",0.5859,GunControl
1787,Republican,RepChuck,For too long law-abiding gun owners have had to navigate a treacherous labyrinth of local &amp; state gun laws while tr… https://t.co/cJcAnBlInM,-0.5859,GunControl
1788,Republican,RepChuck,"A shooting in a place of worship is a despicable, heartless action. My prayers are with the victims of the Burnette Chapel Church shooting.",-0.5106,GunControl
1789,Republican,RepBobGibbs,.@SenateDems made the choice to side with political games over the health care of 9 million children. This is just… https://t.co/Kdq5mNBLsB,0.4939,Abortion
1790,Republican,RepLarryBucshon,Congratulations to Chrislyn Marrs of West Vigo High School for winning the People’s Choice award for the 2018 Congr… https://t.co/9udoCObiTc,0.8957,Abortion
1791,Republican,RepLarryBucshon,I support President Trump’s efforts to enforce our existing immigration laws and to secure our borders. https://t.co/jqHOShkLew,0.6249,Immigration
1792,Republican,RepLarryBucshon,"Through the modernization and advancement of our airports and air traffic control system, we can strengthen our tra… https://t.co/MGLt79Xlnj",0.3182,GunControl
1793,Republican,RepLarryBucshon,Illegal immigration poses a threat to our nation’s economic &amp; national security. I support President Trump’s effort… https://t.co/SjOSpnwoFu,-0.4404,Immigration
1794,Republican,RepLarryBucshon,President Trump made a strong choice in nominating Alex Azar for Secretary of Health and Human Services and today t… https://t.co/RltlvVwoCP,0.5106,Abortion
1795,Republican,AustinScottGA08,"The @USCG, @USNavy &amp; @CBP play a key role in drug and human trafficking interdiction from transnational criminal or… https://t.co/Kv2D1WG2yt",-0.25,Incarceration
1796,Republican,AustinScottGA08,"Approximately 5,000 Americans die every month to drug overdoses, &amp; transnational criminal organizations who smuggle… https://t.co/i99CR6IdvV",-0.8074,Incarceration
1797,Republican,rep_stevewomack,"The people have spoken! This year’s 2018 People’s Choice Award goes to José Ninche, a senior from Har-Ber High Scho… https://t.co/7rArBvH1ec",0.5848,Abortion
1798,Republican,rep_stevewomack,TOMORROW is your last chance to vote for the #CAC2018 People's Choice Award! #AR3 https://t.co/OoXnUBNGHs,0.6996,Abortion
1799,Republican,rep_stevewomack,So many talented high school artists in #AR3! Cast your vote for the People's Choice winner!… https://t.co/roCrBQmazf,0.6325,Abortion
1800,Republican,rep_stevewomack,We want to get YOU involved in the #CongressionalArtCompetition! The People’s Choice Award gives constituents a voi… https://t.co/wdj0N1HR1j,0.6239,Abortion
1801,Republican,RepMGriffith,RT @VaPubSchoolOpt: Thank you @RepMGriffith for meeting with Va families from @pubschoolops to talk school choice today. #ITrustParents htt…,0.3612,Abortion
1802,Republican,RepSeanDuffy,LAST CHANCE: Voting for the People's Choice Award ends today! Make sure to vote for your favorite art piece! https://t.co/ppMdv3EGQQ,0.9025,Abortion
1803,Republican,RepSeanDuffy,Visit https://t.co/ESF0lS0fjb to vote for your favorite art piece for this years People’s Choice Award! Voting ends… https://t.co/lPgxhSTbo8,0.7777,Abortion
1804,Republican,RepSeanDuffy,"Be sure to cast your vote by ""liking"" your favorite piece of art in this year's ""People's Choice Awards""

https://t.co/FzxLwDijDl",0.8074,Abortion
1805,Republican,RepHuizenga,"Sad to see that the US Senate could not find any path forward on DACA and immigration reform today. Of interest, Se… https://t.co/pSe0lNT04m",-0.0258,Immigration
1806,Republican,RepHuizenga,RT @RepJackBergman: The @NatResources Committee will hold a hearing on my bipartisan legislation H.R. 4429 - The Cormorant Control Act Thur…,0.0,GunControl
1807,Republican,RepHuizenga,I'm happy to see bipartisan support for my legislation (The Mortgage Choice Act) that passed the House today to hel… https://t.co/opkJzbrK00,0.7506,Abortion
1808,Republican,RepDavid,"Last night, I used demographics to highlight one of the greatest threats to our society--out of control spending: https://t.co/AvRn4BeMBr",0.5859,GunControl
1809,Republican,RepDavid,ACA has had a devastating effect on AZ’s exchanges; leaving 100s w/ no choice between plans and in some cases no af… https://t.co/1BoSUgfD5m,-0.8271,Abortion
1810,Republican,HouseAdmnGOP,"Our entire community’s thoughts &amp; prayers are with @SteveScalise, USCP &amp; staff who were injured in today’s shooting https://t.co/QFpomqshKb",-0.4019,GunControl
1811,Republican,RepKinzinger,"I've spoken w/ Sheriff Simonton of Lee County re: the shooting incident at #Dixon HS this morning, &amp; as we continue… https://t.co/6ZynbCQlqM",0.0,GunControl
